,bath,balcony,price
11164,2.0,1.0,40.0
11165,1.0,1.0,17.0
11166,3.0,1.0,80.0
11167,2.0,3.0,43.0
11168,2.0,1.0,42.48
11169,2.0,1.0,51.0
11170,2.0,1.0,44.0
11171,2.0,1.0,200.0
11172,4.0,,180.0
11173,2.0,2.0,13.5
11174,2.0,2.0,78.0
11175,2.0,1.0,56.0
11176,5.0,1.0,150.0
11177,2.0,1.0,42.0
11178,3.0,0.0,75.99
11179,4.0,2.0,85.0
11180,2.0,1.0,59.0
11181,2.0,1.0,102.0
11182,2.0,1.0,69.0
11183,2.0,1.0,36.0
11184,3.0,,110.0
11185,2.0,2.0,45.0
11186,4.0,2.0,125.0
11187,4.0,2.0,45.0
11188,3.0,2.0,140.0
11189,2.0,2.0,64.0
11190,8.0,1.0,250.0
11191,1.0,0.0,28.0
11192,4.0,1.0,160.0
11193,3.0,3.0,77.99
11194,6.0,0.0,205.0
11195,2.0,1.0,46.0
11196,7.0,2.0,107.0
11197,2.0,0.0,25.0
11198,3.0,1.0,65.0
11199,3.0,,150.0
11200,3.0,2.0,120.0
11201,2.0,1.0,51.91
11202,1.0,1.0,25.0
11203,2.0,1.0,70.0
11204,2.0,2.0,24.8
11205,2.0,3.0,57.0
11206,4.0,3.0,185.0
11207,2.0,1.0,62.0
11208,3.0,2.0,70.0
11209,3.0,3.0,172.0
11210,2.0,2.0,56.0
11211,2.0,3.0,102.0
11212,3.0,2.0,115.0
11213,2.0,1.0,45.0
11214,4.0,2.0,135.0
11215,2.0,1.0,77.0
11216,2.0,1.0,62.0
11217,3.0,2.0,140.0
11218,3.0,3.0,87.0
11219,3.0,2.0,205.0
11220,2.0,0.0,190.0
11221,4.0,2.0,110.0
11222,2.0,2.0,52.35
11223,2.0,1.0,36.0
11224,2.0,2.0,46.0
11225,2.0,1.0,29.6
11226,4.0,2.0,247.0
11227,2.0,2.0,59.6
11228,4.0,2.0,165.0
11229,3.0,2.0,140.0
11230,2.0,1.0,78.0
11231,3.0,1.0,108.0
11232,5.0,3.0,716.0
11233,2.0,2.0,88.0
11234,4.0,1.0,75.0
11235,2.0,1.0,28.57
11236,2.0,1.0,38.0
11237,2.0,2.0,33.34
11238,3.0,2.0,71.0
11239,2.0,1.0,39.33
11240,3.0,2.0,230.0
11241,2.0,2.0,84.22
11242,2.0,1.0,50.66
11243,3.0,2.0,125.0
11244,6.0,2.0,80.0
11245,3.0,1.0,84.0
11246,3.0,2.0,170.0
11247,3.0,2.0,85.0
11248,3.0,3.0,63.43
11249,3.0,1.0,52.81
11250,2.0,0.0,90.0
11251,3.0,,170.0
11252,3.0,1.0,69.46
11253,2.0,1.0,59.76
11254,3.0,1.0,65.0
11255,2.0,2.0,64.08
11256,2.0,1.0,73.0
11257,1.0,1.0,21.5
11258,6.0,1.0,170.0
11259,2.0,2.0,48.0
11260,2.0,1.0,170.0
11261,2.0,1.0,44.5
11262,3.0,2.0,69.43
11263,2.0,3.0,100.0
11264,2.0,1.0,60.0
11265,3.0,2.0,280.0
11266,3.0,1.0,65.0
11267,3.0,2.0,68.63
11268,2.0,1.0,123.0
11269,3.0,2.0,117.0
11270,3.0,2.0,92.0
11271,2.0,2.0,32.0
11272,2.0,0.0,25.0
11273,2.0,1.0,64.15
11274,2.0,1.0,22.8
11275,3.0,2.0,155.0
11276,2.0,2.0,50.0
11277,2.0,2.0,35.0
11278,2.0,1.0,60.0
11279,3.0,2.0,69.0
11280,2.0,1.0,75.0
11281,2.0,1.0,42.66
11282,3.0,2.0,115.0
11283,3.0,1.0,250.0
11284,3.0,2.0,96.5
11285,3.0,0.0,40.985
11286,2.0,2.0,38.0
11287,2.0,1.0,98.49
11288,2.0,2.0,50.0
11289,3.0,3.0,75.0
11290,4.0,2.0,300.0
11291,2.0,1.0,67.0
11292,6.0,2.0,430.0
11293,2.0,2.0,46.0
11294,2.0,2.0,113.0
11295,2.0,3.0,47.25
11296,2.0,1.0,57.32
11297,,,161.5
11298,4.0,1.0,120.0
11299,3.0,2.0,135.0
11300,2.0,0.0,60.0
11301,4.0,1.0,240.0
11302,2.0,1.0,46.5
11303,6.0,1.0,88.0
11304,2.0,1.0,35.0
11305,4.0,3.0,208.0
11306,2.0,2.0,38.5
11307,2.0,1.0,53.7
11308,2.0,1.0,60.0
11309,5.0,3.0,788.0
11310,7.0,,225.0
11311,2.0,1.0,45.0
11312,2.0,1.0,42.8
11313,2.0,1.0,46.13
11314,5.0,1.0,175.0
11315,2.0,2.0,74.0
11316,2.0,1.0,69.61
11317,2.0,1.0,40.0
11318,1.0,1.0,23.65
11319,3.0,2.0,134.0
11320,1.0,0.0,170.0
11321,3.0,2.0,96.0
11322,2.0,3.0,90.0
11323,4.0,1.0,240.0
11324,8.0,2.0,165.0
11325,2.0,1.0,86.0
11326,2.0,2.0,54.27
11327,9.0,3.0,450.0
11328,3.0,2.0,265.0
11329,3.0,2.0,135.0
11330,2.0,1.0,41.51
11331,2.0,1.0,45.84
11332,2.0,1.0,31.48
11333,5.0,2.0,210.0
11334,3.0,2.0,104.0
11335,2.0,1.0,58.56
11336,3.0,2.0,96.0
11337,2.0,2.0,50.0
11338,8.0,,135.0
11339,2.0,1.0,78.0
11340,2.0,2.0,55.0
11341,2.0,0.0,78.0
11342,2.0,2.0,60.0
11343,5.0,1.0,408.0
11344,2.0,1.0,45.0
11345,2.0,0.0,52.0
11346,3.0,2.0,85.0
11347,2.0,2.0,58.3
11348,4.0,1.0,120.0
11349,2.0,2.0,55.0
11350,8.0,3.0,250.0
11351,2.0,2.0,95.0
11352,4.0,2.0,125.0
11353,2.0,2.0,71.05
11354,2.0,1.0,53.0
11355,7.0,,90.0
11356,3.0,0.0,300.0
11357,2.0,2.0,42.6
11358,4.0,3.0,225.0
11359,2.0,2.0,78.0
11360,2.0,2.0,57.91
11361,3.0,0.0,78.0
11362,3.0,3.0,76.0
11363,5.0,1.0,200.0
11364,5.0,2.0,97.0
11365,3.0,3.0,273.0
11366,8.0,,450.0
11367,2.0,1.0,38.92
11368,2.0,2.0,35.0
11369,2.0,2.0,55.0
11370,3.0,1.0,72.0
11371,4.0,2.0,180.0
11372,2.0,2.0,38.68
11373,2.0,0.0,28.095
11374,3.0,2.0,200.0
11375,2.0,3.0,55.0
11376,2.0,1.0,32.92
11377,3.0,2.0,330.0
11378,8.0,3.0,310.0
11379,1.0,2.0,30.0
11380,4.0,0.0,65.0
11381,4.0,1.0,190.0
11382,2.0,3.0,95.0
11383,2.0,2.0,60.0
11384,3.0,2.0,178.0
11385,2.0,1.0,56.0
11386,2.0,2.0,89.5
11387,2.0,1.0,45.0
11388,3.0,2.0,125.0
11389,4.0,0.0,105.0
11390,2.0,1.0,58.5
11391,2.0,2.0,75.0
11392,3.0,1.0,180.0
11393,2.0,1.0,72.0
11394,2.0,1.0,67.0
11395,3.0,1.0,125.0
11396,6.0,3.0,225.0
11397,2.0,2.0,42.0
11398,3.0,3.0,340.0
11399,3.0,1.0,66.0
11400,6.0,,135.0
11401,3.0,2.0,156.0
11402,4.0,,130.0
11403,2.0,1.0,70.0
11404,2.0,2.0,51.0
11405,2.0,1.0,52.5
11406,2.0,1.0,32.49
11407,3.0,0.0,92.63
11408,4.0,,300.0
11409,3.0,3.0,240.0
11410,3.0,1.0,57.0
11411,3.0,1.0,320.0
11412,4.0,3.0,253.0
11413,2.0,1.0,66.0
11414,2.0,2.0,73.43
11415,6.0,0.0,449.0
11416,2.0,1.0,64.08
11417,3.0,1.0,372.0
11418,2.0,1.0,90.0
11419,3.0,3.0,50.0
11420,3.0,2.0,93.0
11421,2.0,2.0,32.0
11422,3.0,1.0,85.73
11423,2.0,1.0,72.0
11424,2.0,1.0,85.41
11425,1.0,1.0,17.19
11426,2.0,3.0,50.0
11427,2.0,3.0,85.0
11428,2.0,2.0,73.0
11429,2.0,1.0,65.0
11430,2.0,2.0,165.0
11431,2.0,1.0,68.0
11432,3.0,2.0,124.0
11433,3.0,2.0,68.0
11434,2.0,0.0,56.0
11435,3.0,1.0,400.0
11436,3.0,2.0,95.0
11437,2.0,1.0,70.0
11438,2.0,1.0,33.99
11439,3.0,2.0,62.0
11440,4.0,0.0,118.0
11441,6.0,1.0,510.0
11442,2.0,1.0,50.0
11443,4.0,3.0,240.0
11444,2.0,2.0,54.0
11445,6.0,2.0,201.0
11446,3.0,2.0,110.0
11447,2.0,2.0,46.0
11448,2.0,2.0,42.0
11449,2.0,1.0,36.0
11450,2.0,1.0,36.0
11451,2.0,1.0,52.0
11452,4.0,2.0,162.0
11453,2.0,2.0,54.5
11454,2.0,1.0,300.0
11455,2.0,1.0,53.7
11456,5.0,3.0,180.0
11457,2.0,1.0,27.0
11458,2.0,1.0,79.54
11459,2.0,2.0,44.0
11460,2.0,2.0,70.0
11461,2.0,2.0,120.0
11462,2.0,1.0,75.0
11463,3.0,2.0,80.0
11464,2.0,1.0,55.0
11465,2.0,2.0,110.0
11466,4.0,1.0,160.0
11467,3.0,2.0,55.0
11468,2.0,1.0,58.0
11469,2.0,2.0,39.0
11470,4.0,3.0,326.0
11471,6.0,,175.0
11472,5.0,,375.0
11473,2.0,1.0,34.66
11474,4.0,1.0,75.0
11475,2.0,2.0,56.0
11476,2.0,1.0,75.0
11477,2.0,2.0,42.85
11478,3.0,2.0,74.52
11479,3.0,2.0,110.0
11480,4.0,3.0,180.0
11481,1.0,0.0,39.82
11482,4.0,1.0,150.0
11483,6.0,1.0,460.0
11484,2.0,2.0,30.22
11485,2.0,2.0,56.0
11486,2.0,2.0,68.0
11487,2.0,3.0,70.0
11488,2.0,2.0,80.0
11489,2.0,2.0,37.0
11490,4.0,0.0,115.0
11491,2.0,2.0,78.0
11492,2.0,2.0,106.0
11493,3.0,1.0,400.0
11494,2.0,3.0,80.0
11495,2.0,1.0,25.0
11496,,,27.0
11497,3.0,1.0,61.52
11498,1.0,0.0,42.535
11499,2.0,2.0,72.0
11500,3.0,1.0,68.0
11501,3.0,2.0,53.0
11502,4.0,0.0,115.0
11503,2.0,1.0,37.49
11504,3.0,0.0,100.0
11505,6.0,,390.0
11506,2.0,1.0,72.0
11507,3.0,2.0,165.0
11508,3.0,1.0,51.0
11509,1.0,1.0,48.0
11510,2.0,2.0,43.58
11511,2.0,2.0,44.0
11512,2.0,0.0,46.0
11513,3.0,1.0,100.0
11514,2.0,1.0,82.0
11515,3.0,2.0,200.0
11516,3.0,2.0,200.0
11517,1.0,0.0,90.0
11518,6.0,1.0,95.0
11519,3.0,2.0,42.0
11520,5.0,2.0,240.0
11521,2.0,2.0,54.0
11522,2.0,2.0,60.0
11523,3.0,2.0,150.0
11524,3.0,2.0,89.0
11525,2.0,2.0,80.0
11526,2.0,1.0,50.0
11527,2.0,2.0,68.48
11528,2.0,1.0,83.05
11529,1.0,2.0,44.0
11530,2.0,,46.17
11531,3.0,2.0,58.0
11532,3.0,1.0,72.0
11533,3.0,1.0,129.0
11534,2.0,1.0,112.0
11535,1.0,1.0,78.0
11536,3.0,3.0,79.0
11537,4.0,2.0,140.0
11538,2.0,1.0,77.13
11539,2.0,2.0,46.0
11540,3.0,3.0,60.98
11541,3.0,3.0,75.0
11542,2.0,3.0,75.0
11543,3.0,0.0,210.0
11544,3.0,2.0,58.0
11545,4.0,3.0,550.0
11546,2.0,1.0,96.0
11547,3.0,0.0,75.0
11548,4.0,2.0,270.0
11549,4.0,3.0,188.0
11550,3.0,2.0,65.0
11551,1.0,0.0,18.0
11552,2.0,3.0,90.0
11553,5.0,1.0,195.0
11554,3.0,2.0,75.0
11555,2.0,2.0,90.0
11556,3.0,3.0,67.0
11557,2.0,1.0,67.0
11558,4.0,2.0,218.0
11559,18.0,,200.0
11560,2.0,2.0,60.0
11561,2.0,1.0,35.0
11562,3.0,2.0,79.0
11563,2.0,3.0,38.0
11564,2.0,1.0,46.13
11565,2.0,3.0,89.0
11566,2.0,1.0,35.4
11567,2.0,1.0,78.56
11568,2.0,2.0,45.0
11569,,,8.44
11570,2.0,2.0,46.0
11571,3.0,2.0,76.34
11572,2.0,1.0,65.0
11573,2.0,1.0,94.0
11574,3.0,3.0,89.0
11575,2.0,3.0,35.0
11576,2.0,2.0,250.0
11577,6.0,2.0,560.0
11578,2.0,2.0,78.0
11579,3.0,3.0,65.0
11580,2.0,1.0,67.0
11581,2.0,2.0,72.0
11582,2.0,2.0,44.4
11583,2.0,0.0,73.17
11584,3.0,0.0,348.0
11585,2.0,2.0,60.0
11586,2.0,2.0,95.0
11587,2.0,1.0,57.0
11588,4.0,1.0,180.0
11589,2.0,2.0,30.0
11590,1.0,1.0,31.2
11591,4.0,,65.0
11592,3.0,2.0,95.0
11593,2.0,2.0,75.0
11594,2.0,2.0,40.54
11595,3.0,2.0,85.0
11596,8.0,,145.0
11597,2.0,2.0,43.5
11598,3.0,2.0,170.0
11599,2.0,1.0,89.0
11600,2.0,3.0,51.91
11601,2.0,3.0,75.0
11602,3.0,2.0,110.0
11603,3.0,1.0,250.0
11604,3.0,2.0,90.0
11605,3.0,2.0,150.0
11606,2.0,0.0,90.0
11607,5.0,2.0,350.0
11608,3.0,2.0,74.0
11609,3.0,2.0,76.0
11610,2.0,1.0,107.0
11611,2.0,2.0,70.44
11612,3.0,2.0,110.0
11613,3.0,0.0,220.0
11614,3.0,1.0,103.0
11615,2.0,0.0,80.0
11616,2.0,1.0,67.5
11617,1.0,1.0,65.0
11618,2.0,2.0,62.0
11619,2.0,1.0,45.0
11620,3.0,2.0,75.0
11621,2.0,2.0,80.0
11622,2.0,1.0,63.0
11623,2.0,2.0,275.0
11624,2.0,2.0,36.5
11625,2.0,1.0,44.0
11626,2.0,3.0,75.0
11627,2.0,1.0,24.86
11628,2.0,1.0,80.0
11629,2.0,2.0,46.0
11630,2.0,1.0,50.0
11631,2.0,2.0,25.53
11632,3.0,1.0,49.36
11633,2.0,2.0,135.0
11634,2.0,2.0,39.0
11635,2.0,1.0,38.12
11636,3.0,2.0,105.0
11637,2.0,3.0,62.15
11638,2.0,0.0,66.0
11639,2.0,,140.0
11640,3.0,2.0,90.0
11641,3.0,1.0,300.0
11642,2.0,2.0,59.0
11643,2.0,2.0,36.4
11644,3.0,2.0,115.0
11645,9.0,3.0,230.0
11646,5.0,1.0,212.0
11647,3.0,2.0,165.0
11648,5.0,3.0,309.0
11649,2.0,2.0,100.0
11650,2.0,0.0,53.105
11651,5.0,2.0,145.0
11652,3.0,1.0,70.0
11653,4.0,2.0,699.0
11654,1.0,1.0,40.0
11655,3.0,2.0,130.0
11656,4.0,2.0,602.0
11657,2.0,1.0,44.0
11658,4.0,3.0,250.0
11659,3.0,1.0,52.82
11660,1.0,1.0,18.0
11661,2.0,1.0,52.0
11662,2.0,3.0,90.0
11663,2.0,1.0,57.0
11664,2.0,1.0,63.0
11665,2.0,1.0,58.0
11666,3.0,2.0,65.0
11667,5.0,1.0,150.0
11668,3.0,2.0,126.0
11669,2.0,1.0,67.5
11670,3.0,2.0,90.2
11671,2.0,1.0,32.0
11672,3.0,1.0,75.48
11673,1.0,1.0,13.0
11674,4.0,1.0,325.0
11675,4.0,2.0,125.0
11676,2.0,1.0,36.44
11677,2.0,2.0,48.4
11678,3.0,1.0,90.0
11679,2.0,2.0,65.0
11680,2.0,1.0,60.0
11681,3.0,2.0,39.5
11682,2.0,1.0,41.0
11683,2.0,1.0,45.0
11684,2.0,2.0,80.0
11685,3.0,2.0,82.0
11686,2.0,1.0,70.0
11687,2.0,2.0,115.0
11688,2.0,1.0,85.0
11689,2.0,1.0,55.0
11690,2.0,2.0,42.0
11691,2.0,1.0,46.0
11692,3.0,2.0,399.0
11693,2.0,2.0,44.5
11694,2.0,3.0,55.0
11695,2.0,1.0,115.0
11696,2.0,1.0,76.0
11697,1.0,1.0,32.0
11698,2.0,3.0,47.0
11699,2.0,2.0,30.0
11700,2.0,2.0,38.0
11701,3.0,1.0,114.0
11702,4.0,1.0,200.0
11703,3.0,3.0,64.11
11704,2.0,1.0,55.0
11705,3.0,2.0,78.0
11706,1.0,2.0,47.0
11707,2.0,2.0,90.0
11708,6.0,2.0,150.0
11709,1.0,0.0,35.8
11710,3.0,1.0,65.0
11711,2.0,2.0,68.5
11712,2.0,2.0,43.5
11713,3.0,2.0,74.0
11714,2.0,1.0,22.0
11715,2.0,2.0,61.5
11716,3.0,2.0,135.0
11717,2.0,0.0,37.77
11718,2.0,2.0,73.0
11719,2.0,3.0,60.0
11720,3.0,2.0,95.0
11721,2.0,2.0,66.85
11722,2.0,2.0,46.29
11723,2.0,1.0,89.56
11724,2.0,1.0,39.0
11725,2.0,1.0,50.0
11726,3.0,2.0,53.0
11727,2.0,2.0,56.0
11728,3.0,2.0,160.0
11729,3.0,2.0,59.75
11730,2.0,1.0,46.0
11731,2.0,1.0,85.0
11732,3.0,2.0,80.99
11733,4.0,0.0,500.0
11734,4.0,2.0,166.0
11735,3.0,2.0,128.0
11736,7.0,2.0,85.0
11737,2.0,2.0,45.0
11738,5.0,2.0,425.0
11739,4.0,3.0,340.0
11740,3.0,2.0,90.0
11741,2.0,1.0,48.0
11742,2.0,2.0,57.5
11743,2.0,0.0,51.0
11744,5.0,2.0,289.0
11745,5.0,3.0,115.0
11746,2.0,1.0,42.0
11747,2.0,2.0,51.48
11748,3.0,2.0,12.0
11749,3.0,2.0,39.0
11750,2.0,1.0,75.0
11751,1.0,1.0,150.0
11752,2.0,2.0,39.5
11753,3.0,3.0,68.0
11754,2.0,1.0,40.5
11755,2.0,2.0,70.0
11756,3.0,3.0,100.0
11757,3.0,2.0,59.0
11758,5.0,,205.0
11759,4.0,0.0,110.0
11760,2.0,2.0,60.0
11761,2.0,2.0,26.0
11762,3.0,1.0,56.1
11763,7.0,2.0,2736.0
11764,6.0,0.0,122.5
11765,2.0,2.0,43.0
11766,3.0,3.0,85.0
11767,2.0,1.0,70.0
11768,6.0,3.0,200.0
11769,3.0,2.0,185.0
11770,3.0,2.0,110.0
11771,2.0,1.0,50.74
11772,3.0,1.0,146.0
11773,2.0,2.0,40.79
11774,4.0,3.0,375.0
11775,1.0,1.0,35.0
11776,2.0,1.0,49.0
11777,2.0,0.0,76.0
11778,5.0,2.0,220.0
11779,2.0,3.0,60.0
11780,2.0,1.0,24.95
11781,2.0,1.0,76.0
11782,3.0,2.0,120.0
11783,5.0,2.0,75.0
11784,2.0,2.0,110.0
11785,3.0,3.0,108.0
11786,3.0,2.0,69.0
11787,2.0,1.0,50.0
11788,2.0,2.0,56.0
11789,3.0,2.0,56.0
11790,1.0,1.0,40.0
11791,1.0,1.0,35.0
11792,4.0,2.0,136.0
11793,2.0,3.0,43.0
11794,2.0,1.0,42.5
11795,2.0,2.0,44.0
11796,3.0,2.0,128.0
11797,3.0,2.0,70.0
11798,2.0,1.0,31.99
11799,2.0,1.0,71.81
11800,2.0,2.0,38.0
11801,3.0,2.0,50.0
11802,2.0,1.0,32.63
11803,3.0,3.0,73.0
11804,2.0,1.0,42.0
11805,2.0,1.0,83.73
11806,2.0,2.0,130.0
11807,2.0,1.0,44.5
11808,2.0,3.0,75.0
11809,4.0,2.0,601.0
11810,2.0,2.0,45.0
11811,3.0,2.0,63.0
11812,4.0,1.0,84.0
11813,3.0,2.0,400.0
11814,2.0,1.0,42.0
11815,2.0,1.0,70.0
11816,4.0,1.0,156.0
11817,2.0,1.0,101.0
11818,3.0,3.0,88.0
11819,3.0,2.0,110.0
11820,2.0,2.0,51.83
11821,2.0,1.0,75.0
11822,2.0,1.0,50.0
11823,2.0,2.0,50.79
11824,2.0,1.0,55.0
11825,2.0,2.0,67.0
11826,5.0,2.0,139.0
11827,2.0,0.0,55.195
11828,3.0,2.0,140.0
11829,5.0,1.0,125.0
11830,2.0,2.0,37.0
11831,4.0,3.0,500.0
11832,2.0,1.0,34.0
11833,2.0,2.0,54.0
11834,3.0,2.0,142.0
11835,1.0,1.0,17.09
11836,1.0,1.0,19.5
11837,2.0,2.0,40.0
11838,2.0,0.0,82.0
11839,4.0,2.0,187.0
11840,3.0,2.0,85.0
11841,2.0,,42.4
11842,3.0,3.0,270.0
11843,2.0,2.0,91.0
11844,4.0,2.0,117.0
11845,3.0,2.0,149.0
11846,2.0,1.0,58.0
11847,2.0,1.0,108.0
11848,1.0,0.0,50.0
11849,2.0,1.0,32.49
11850,2.0,2.0,59.8
11851,2.0,0.0,55.0
11852,2.0,1.0,77.0
11853,2.0,1.0,65.0
11854,2.0,2.0,33.0
11855,3.0,3.0,66.0
11856,2.0,3.0,300.0
11857,2.0,2.0,60.0
11858,3.0,1.0,90.0
11859,1.0,1.0,43.68
11860,3.0,2.0,128.0
11861,1.0,1.0,75.0
11862,2.0,1.0,54.0
11863,3.0,2.0,39.5
11864,3.0,2.0,72.0
11865,2.0,1.0,80.0
11866,2.0,2.0,50.0
11867,2.0,0.0,66.0
11868,2.0,2.0,59.0
11869,2.0,1.0,78.0
11870,4.0,2.0,120.0
11871,3.0,2.0,125.0
11872,4.0,2.0,300.0
11873,1.0,1.0,14.04
11874,2.0,1.0,48.0
11875,2.0,1.0,72.0
11876,2.0,2.0,60.8
11877,4.0,3.0,300.0
11878,4.0,2.0,125.0
11879,2.0,2.0,60.0
11880,2.0,1.0,39.6
11881,2.0,0.0,50.0
11882,4.0,2.0,110.0
11883,3.0,2.0,155.0
11884,2.0,2.0,46.0
11885,4.0,1.0,105.0
11886,4.0,2.0,189.0
11887,3.0,2.0,120.0
11888,5.0,2.0,130.0
11889,2.0,2.0,55.0
11890,2.0,1.0,54.0
11891,3.0,1.0,120.0
11892,3.0,2.0,86.0
11893,2.0,2.0,60.0
11894,5.0,2.0,95.0
11895,3.0,2.0,56.0
11896,2.0,1.0,99.26
11897,2.0,0.0,40.0
11898,2.0,2.0,64.08
11899,2.0,1.0,62.0
11900,2.0,2.0,40.6
11901,5.0,3.0,95.0
11902,3.0,2.0,70.0
11903,3.0,1.0,180.0
11904,3.0,2.0,46.0
11905,2.0,1.0,37.84
11906,5.0,2.0,550.0
11907,3.0,0.0,170.0
11908,5.0,3.0,300.0
11909,2.0,3.0,69.0
11910,2.0,1.0,110.0
11911,2.0,1.0,82.0
11912,4.0,3.0,100.0
11913,2.0,1.0,64.0
11914,2.0,2.0,45.5
11915,1.0,0.0,218.0
11916,2.0,1.0,60.0
11917,2.0,1.0,40.0
11918,3.0,3.0,105.0
11919,2.0,1.0,190.0
11920,4.0,3.0,175.0
11921,5.0,0.0,300.0
11922,2.0,2.0,70.0
11923,2.0,1.0,190.0
11924,5.0,2.0,450.0
11925,6.0,3.0,105.0
11926,7.0,3.0,375.0
11927,2.0,0.0,62.0
11928,2.0,1.0,50.18
11929,1.0,1.0,20.0
11930,2.0,1.0,45.79
11931,2.0,3.0,87.0
11932,1.0,1.0,12.5
11933,2.0,2.0,42.0
11934,1.0,1.0,28.0
11935,2.0,0.0,58.0
11936,2.0,2.0,58.0
11937,2.0,2.0,42.81
11938,3.0,1.0,80.0
11939,2.0,2.0,57.0
11940,3.0,1.0,70.0
11941,2.0,3.0,50.0
11942,2.0,2.0,46.0
11943,4.0,2.0,129.0
11944,2.0,1.0,36.0
11945,1.0,1.0,10.25
11946,2.0,1.0,75.0
11947,2.0,1.0,41.0
11948,3.0,2.0,95.0
11949,2.0,2.0,83.0
11950,4.0,,900.0
11951,4.0,1.0,360.0
11952,2.0,0.0,59.0
11953,2.0,2.0,40.43
11954,3.0,1.0,150.0
11955,3.0,2.0,97.0
11956,4.0,2.0,122.0
11957,2.0,1.0,37.0
11958,1.0,1.0,16.75
11959,2.0,1.0,40.44
11960,4.0,1.0,310.0
11961,2.0,3.0,38.69
11962,3.0,2.0,59.0
11963,2.0,1.0,55.0
11964,4.0,1.0,99.0
11965,2.0,2.0,135.0
11966,3.0,0.0,200.0
11967,2.0,1.0,57.9
11968,3.0,2.0,125.0
11969,1.0,0.0,38.46
11970,3.0,2.0,177.0
11971,2.0,2.0,57.0
11972,2.0,2.0,37.0
11973,2.0,3.0,110.0
11974,2.0,1.0,92.0
11975,3.0,2.0,85.0
11976,2.0,2.0,80.0
11977,2.0,1.0,70.0
11978,3.0,2.0,85.0
11979,2.0,2.0,34.5
11980,2.0,1.0,41.49
11981,7.0,0.0,150.0
11982,2.0,1.0,42.0
11983,2.0,0.0,60.0
11984,3.0,3.0,63.0
11985,3.0,2.0,98.0
11986,6.0,3.0,252.0
11987,2.0,0.0,56.0
11988,5.0,3.0,475.0
11989,3.0,2.0,95.0
11990,2.0,1.0,32.0
11991,2.0,2.0,70.0
11992,2.0,1.0,19.0
11993,3.0,1.0,74.0
11994,2.0,3.0,119.0
11995,2.0,2.0,55.0
11996,2.0,2.0,43.71
11997,2.0,2.0,37.8
11998,2.0,1.0,85.0
11999,2.0,2.0,58.0
12000,2.0,1.0,67.0
12001,2.0,2.0,44.0
12002,2.0,3.0,60.0
12003,2.0,2.0,52.0
12004,3.0,2.0,56.0
12005,2.0,2.0,45.0
12006,3.0,2.0,300.0
12007,2.0,1.0,38.08
12008,3.0,1.0,70.67
12009,2.0,1.0,31.0
12010,1.0,1.0,145.0
12011,8.0,,140.0
12012,4.0,2.0,95.0
12013,3.0,2.0,56.0
12014,2.0,2.0,58.0
12015,2.0,1.0,33.0
12016,3.0,2.0,42.25
12017,2.0,2.0,60.0
12018,2.0,1.0,52.0
12019,2.0,3.0,75.0
12020,4.0,0.0,170.0
12021,3.0,1.0,165.0
12022,3.0,,85.0
12023,3.0,,80.0
12024,2.0,1.0,75.0
12025,2.0,2.0,45.0
12026,4.0,2.0,194.0
12027,2.0,1.0,68.0
12028,2.0,3.0,62.0
12029,3.0,1.0,110.0
12030,2.0,2.0,55.0
12031,4.0,1.0,70.0
12032,4.0,2.0,400.0
12033,2.0,1.0,51.0
12034,2.0,1.0,58.0
12035,3.0,2.0,185.0
12036,2.0,1.0,62.0
12037,1.0,1.0,16.0
12038,3.0,3.0,90.0
12039,2.0,3.0,113.0
12040,2.0,1.0,67.77
12041,2.0,1.0,41.0
12042,2.0,2.0,45.0
12043,2.0,1.0,80.0
12044,2.0,2.0,57.0
12045,2.0,2.0,60.0
12046,2.0,2.0,102.0
12047,2.0,1.0,58.5
12048,2.0,1.0,65.0
12049,5.0,3.0,222.0
12050,6.0,,140.0
12051,2.0,1.0,77.9
12052,1.0,1.0,60.0
12053,3.0,2.0,117.0
12054,2.0,2.0,46.0
12055,10.0,2.0,180.0
12056,4.0,1.0,125.0
12057,2.0,2.0,85.5
12058,5.0,2.0,395.0
12059,4.0,2.0,550.0
12060,6.0,2.0,110.0
12061,2.0,1.0,53.0
12062,3.0,1.0,65.0
12063,2.0,1.0,50.0
12064,1.0,2.0,45.0
12065,2.0,2.0,32.25
12066,3.0,2.0,85.0
12067,5.0,1.0,60.0
12068,6.0,0.0,110.0
12069,2.0,2.0,42.0
12070,4.0,1.0,240.0
12071,2.0,1.0,43.4
12072,3.0,0.0,165.0
12073,4.0,3.0,300.0
12074,4.0,2.0,120.0
12075,4.0,1.0,70.0
12076,1.0,0.0,45.0
12077,3.0,2.0,110.0
12078,4.0,0.0,120.0
12079,3.0,3.0,122.0
12080,2.0,2.0,34.2
12081,1.0,2.0,50.4
12082,2.0,3.0,80.0
12083,3.0,2.0,97.0
12084,2.0,,70.0
12085,4.0,2.0,100.0
12086,2.0,2.0,80.0
12087,3.0,2.0,560.0
12088,3.0,2.0,200.0
12089,3.0,3.0,348.0
12090,1.0,0.0,32.82
12091,2.0,1.0,33.65
12092,4.0,1.0,340.0
12093,2.0,1.0,45.5
12094,2.0,1.0,39.0
12095,2.0,2.0,65.0
12096,2.0,2.0,50.0
12097,3.0,2.0,115.0
12098,2.0,3.0,55.0
12099,2.0,2.0,46.0
12100,2.0,1.0,125.0
12101,2.0,3.0,53.0
12102,4.0,2.0,610.0
